rank,finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,organization,selfMade,status,gender,birthDate,lastName,firstName,title,date,state,residenceStateRegion,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country
1434,2100,Finance & Investments,Alexander Nesis,61,Russia,Moscow,"Metals, banking, fertilizers",Finance & Investments,Russia,,True,U,M,1962-12-19 00:00:00,Nesis,Alexander,,4/4/2023 5:01,,,1962.0,12.0,19.0,180.75,4.5,-2147483648,82,103,72.7,11.4,47,144373535
1434,2100,Manufacturing,Zugen Ni,66,China,Suzhou,Appliances,Manufacturing,China,,True,U,M,1957-01-18 00:00:00,Ni,Zugen,,4/4/2023 5:01,,,1957.0,1.0,18.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1434,2100,Construction & Engineering,Florentino Perez,76,Spain,Madrid,Construction,Construction & Engineering,Spain,,True,U,M,1947-03-08 00:00:00,Perez,Florentino,,4/4/2023 5:01,,,1947.0,3.0,8.0,110.96,0.7,-2147483648,89,103,83.3,14.2,47,47076781
1434,2100,Metals & Mining,Victor Pinchuk,63,Ukraine,Kiev,"Steel pipes, diversified",Metals & Mining,Ukraine,,True,U,M,1960-12-14 00:00:00,Pinchuk,Victor,,4/4/2023 5:01,,,1960.0,12.0,14.0,281.66,7.9,-2147483648,83,99,71.6,20.1,46,44385155
1434,2100,Technology,Leonid Radvinsky,41,United States,,E-commerce,Technology,United States,,True,U,M,1982-05-30 00:00:00,Radvinsky,Leonid,,4/4/2023 5:01,Florida,South,1982.0,5.0,30.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1434,2100,Technology,Raveendran Byju,42,India,Bangalore,Education technology,Technology,India,,True,D,M,1981-07-06 00:00:00,Raveendran,Byju,,4/4/2023 5:01,,,1981.0,7.0,6.0,180.44,7.7,-2147483648,29,113,69.4,11.2,50,1366417754
1434,2100,Construction & Engineering,P.P. Reddy,66,India,Hyderabad,Infrastructure,Construction & Engineering,India,,True,U,M,1957-08-30 00:00:00,Reddy,P.P.,,4/4/2023 5:01,,,1957.0,8.0,30.0,180.44,7.7,-2147483648,29,113,69.4,11.2,50,1366417754
1434,2100,Fashion & Retail,Richard Saghian,42,United States,Los Angeles,Fast fashion,Fashion & Retail,United States,,True,U,M,1981-08-06 00:00:00,Saghian,Richard,,4/4/2023 5:01,California,West,1981.0,8.0,6.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1434,2100,Healthcare,Shi Yifeng,49,China,Beijing,Medical cosmetics,Healthcare,China,,True,U,M,1974-01-01 00:00:00,Shi,Yifeng,,4/4/2023 5:01,,,1974.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1434,2100,Finance & Investments,Thaksin Shinawatra,74,United Arab Emirates,Dubai,Investments,Finance & Investments,Thailand,,True,U,M,1949-07-26 00:00:00,Shinawatra,Thaksin,,4/4/2023 5:01,,,1949.0,7.0,26.0,114.52,-1.9,-2147483648,37,109,77.8,0.1,16,9770529
1434,2100,Food & Beverage,Shu Ping,61,Singapore,Singapore,Restaurants,Food & Beverage,Singapore,,True,U,F,1962-01-01 00:00:00,Shu,Ping,,4/4/2023 5:01,,,1962.0,1.0,1.0,114.41,0.6,-2147483648,85,101,83.1,13.1,21,5703569
1434,2100,Healthcare,Timothy Springer,75,United States,Chestnut Hill,Biotech,Healthcare,United States,,True,E,M,1948-02-23 00:00:00,Springer,Timothy,,4/4/2023 5:01,Massachusetts,Northeast,1948.0,2.0,23.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1434,2100,Automotive,Venu Srinivasan,71,India,Chennai,Two-wheelers,Automotive,India,,False,U,M,1952-12-11 00:00:00,Srinivasan,Venu,,4/4/2023 5:01,,,1952.0,12.0,11.0,180.44,7.7,-2147483648,29,113,69.4,11.2,50,1366417754
1434,2100,Fashion & Retail,Edward Stack,69,United States,Sewickley,Dick's Sporting Goods,Fashion & Retail,United States,Dick's Sporting Goods,True,U,M,1954-12-27 00:00:00,Stack,Edward,Chairman and CEO,4/4/2023 5:01,Pennsylvania,Northeast,1954.0,12.0,27.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1434,2100,Food & Beverage,Sun Mengquan & family,73,China,Yantai,Edible oil,Food & Beverage,China,,True,D,M,1950-03-01 00:00:00,Sun,Mengquan,,4/4/2023 5:01,,,1950.0,3.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1434,2100,Finance & Investments,Alexander Svetakov,55,Russia,Moscow,Real estate,Finance & Investments,Russia,,True,D,M,1968-02-15 00:00:00,Svetakov,Alexander,,4/4/2023 5:01,,,1968.0,2.0,15.0,180.75,4.5,-2147483648,82,103,72.7,11.4,47,144373535
1434,2100,Fashion & Retail,Torsten Toeller,57,Germany,Krefeld,Pet food,Fashion & Retail,Germany,,True,D,M,1966-04-06 00:00:00,Toeller,Torsten,,4/4/2023 5:01,,,1966.0,4.0,6.0,112.85,1.4,-2147483648,71,104,80.9,11.5,49,83132799
1434,2100,Food & Beverage,Barbara Tyson,74,United States,Fayetteville,Food processing,Food & Beverage,United States,,False,N,F,1949-03-06 00:00:00,Tyson,Barbara,,4/4/2023 5:01,Arkansas,South,1949.0,3.0,6.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1434,2100,Food & Beverage,Hamdi Ulukaya,51,United States,Norwich,Greek yogurt,Food & Beverage,Turkey,Chobani,True,D,M,1972-10-26 00:00:00,Ulukaya,Hamdi,Founder and CEO,4/4/2023 5:01,New York,Northeast,1972.0,10.0,26.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1434,2100,Construction & Engineering,Wang Linpeng,55,China,Beijing,Furniture retailing,Construction & Engineering,China,,True,D,M,1968-05-01 00:00:00,Wang,Linpeng,,4/4/2023 5:01,,,1968.0,5.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1434,2100,Food & Beverage,Wei Ing-Chou,70,China,Tianjin,"Food, beverages",Food & Beverage,Taiwan,,True,U,M,1953-07-01 00:00:00,Wei,Ing-Chou,,4/4/2023 5:01,,,1953.0,7.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1434,2100,Food & Beverage,Wei Yin-Chun,66,Taiwan,Taipei,"Food, beverages",Food & Beverage,Taiwan,,True,U,M,1957-03-08 00:00:00,Wei,Yin-Chun,,4/4/2023 5:01,,,1957.0,3.0,8.0,,,-2147483648,68,103,,,44,507454841
1434,2100,Food & Beverage,Wei Yin-Heng,64,China,Shanghai,"Food, beverages",Food & Beverage,Taiwan,,True,U,M,1959-01-01 00:00:00,Wei,Yin-Heng,,4/4/2023 5:01,,,1959.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1434,2100,Food & Beverage,Wei Ying-Chiao,68,Taiwan,Taipei,"Food, beverages",Food & Beverage,Taiwan,,True,U,M,1955-02-04 00:00:00,Wei,Ying-Chiao,,4/4/2023 5:01,,,1955.0,2.0,4.0,,,-2147483648,68,103,,,44,507454841
1434,2100,Gambling & Casinos,Elaine Wynn,81,United States,Las Vegas,"Casinos, hotels",Gambling & Casinos,United States,"Wynn Las Vegas, LLC",True,U,F,1942-04-28 00:00:00,Wynn,Elaine,Board Member,4/4/2023 5:01,Nevada,West,1942.0,4.0,28.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1434,2100,Automotive,Xu Xudong & family,53,China,Ningbo,Auto parts,Automotive,China,,True,U,M,1970-03-01 00:00:00,Xu,Xudong,,4/4/2023 5:01,,,1970.0,3.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1434,2100,Fashion & Retail,Michael Ying,74,Hong Kong,Hong Kong,Retail,Fashion & Retail,Hong Kong,,True,U,M,1949-12-01 00:00:00,Ying,Michael,,4/4/2023 5:01,,,1949.0,12.0,1.0,,,-2147483648,68,103,,,44,507454841
1434,2100,Manufacturing,Yu Qibing & family,58,China,Ningbo,Glass,Manufacturing,China,,True,D,M,1965-11-01 00:00:00,Yu,Qibing,,4/4/2023 5:01,,,1965.0,11.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1434,2100,Manufacturing,Yuan Fugen & family,73,China,Suzhou,Metal processing,Manufacturing,China,,True,U,M,1950-11-15 00:00:00,Yuan,Fugen,,4/4/2023 5:01,,,1950.0,11.0,15.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1434,2100,Manufacturing,Zhang Ning & family,49,China,Shanghai,Chemicals,Manufacturing,Canada,,True,D,F,1974-04-01 00:00:00,Zhang,Ning,,4/4/2023 5:01,,,1974.0,4.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1434,2100,Healthcare,Zhao Tao,57,China,Xi'an,Pharmaceuticals,Healthcare,Singapore,,False,D,M,1966-01-01 00:00:00,Zhao,Tao,,4/4/2023 5:01,,,1966.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Construction & Engineering,Anu Aga,81,India,Pune,Engineering,Construction & Engineering,India,,False,U,F,1942-08-01 00:00:00,Aga,Anu,,4/4/2023 5:01,,,1942.0,8.0,1.0,180.44,7.7,-2147483648,29,113,69.4,11.2,50,1366417754
1516,2000,Fashion & Retail,Mohamed Al Fayed,94,United Kingdom,London,"Retail, investments",Fashion & Retail,Egypt,,True,D,M,1929-01-27 00:00:00,Al Fayed,Mohamed,,4/4/2023 5:01,,,1929.0,1.0,27.0,119.62,1.7,-2147483648,60,102,81.3,25.5,31,66834405
1516,2000,Technology,Andrey Andreev,49,United Kingdom,London,Online dating,Technology,United Kingdom,,True,E,M,1974-02-03 00:00:00,Andreev,Andrey,,4/4/2023 5:01,,,1974.0,2.0,3.0,119.62,1.7,-2147483648,60,102,81.3,25.5,31,66834405
1516,2000,Finance & Investments,Michael Ashcroft,77,Turks and Caicos Islands,Turks and Caicos Islands,Security,Finance & Investments,United Kingdom,,True,D,M,1946-01-01 00:00:00,Ashcroft,Michael,,4/4/2023 5:01,,,1946.0,1.0,1.0,,,-2147483648,68,103,,,44,507454841
1516,2000,Technology,Pavel Baudis,63,Czech Republic,Prague,Software,Technology,Czech Republic,,True,D,M,1960-05-15 00:00:00,Baudis,Pavel,,4/4/2023 5:01,,,1960.0,5.0,15.0,116.48,2.8,-2147483648,65,101,79.0,14.9,47,10669709
1516,2000,Healthcare,Wilhelm Beier & family,67,Germany,,Pharmaceuticals,Healthcare,Germany,,True,D,M,1956-04-21 00:00:00,Beier,Wilhelm,,4/4/2023 5:01,,,1956.0,4.0,21.0,112.85,1.4,-2147483648,71,104,80.9,11.5,49,83132799
1516,2000,Manufacturing,Cao Jianwei,45,China,Shangyu,Semiconductors,Manufacturing,China,,True,E,M,1978-05-30 00:00:00,Cao,Jianwei,,4/4/2023 5:01,,,1978.0,5.0,30.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Manufacturing,Huwen Chen,53,China,Shanghai,Stationery,Manufacturing,China,,True,D,M,1970-07-01 00:00:00,Chen,Huwen,,4/4/2023 5:01,,,1970.0,7.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Diversified,Phongthep Chiaravanont,71,Thailand,Bangkok,Diversified,Diversified,Thailand,,False,U,M,1952-01-01 00:00:00,Chiaravanont,Phongthep,,4/4/2023 5:01,,,1952.0,1.0,1.0,113.27,0.7,-2147483648,50,100,76.9,14.9,30,69625582
1516,2000,Diversified,Dou Zhenggang,70,China,Hangzhou,"Energy, chemicals",Diversified,China,,True,D,M,1953-05-21 00:00:00,Dou,Zhenggang,,4/4/2023 5:01,,,1953.0,5.0,21.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Food & Beverage,Maria Franca Fissolo,88,Monaco,Monaco,"Nutella, chocolates",Food & Beverage,Italy,,False,E,F,1935-01-01 00:00:00,Fissolo,Maria Franca,,4/4/2023 5:01,,,1935.0,1.0,1.0,,,-2147483648,68,103,,,44,38964
1516,2000,Diversified,William Franke,86,United States,Houston,Low-cost airlines,Diversified,United States,,True,D,M,1937-04-15 00:00:00,Franke,William,,4/4/2023 5:01,Texas,South,1937.0,4.0,15.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1516,2000,Healthcare,Mario Germano Giuliani,51,Monaco,Monaco,Pharmaceuticals,Healthcare,Switzerland,,False,D,M,1972-02-26 00:00:00,Giuliani,Mario Germano,,4/4/2023 5:01,,,1972.0,2.0,26.0,,,-2147483648,68,103,,,44,38964
1516,2000,Real Estate,Amy Goldman Fowler,69,United States,Rhinebeck,Real estate,Real Estate,United States,,False,D,F,1954-04-19 00:00:00,Goldman Fowler,Amy,,4/4/2023 5:01,New York,Northeast,1954.0,4.0,19.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1516,2000,Metals & Mining,John Hancock,47,United Kingdom,London,Mining,Metals & Mining,Australia,,False,D,M,1976-01-02 00:00:00,Hancock,John,,4/4/2023 5:01,,,1976.0,1.0,2.0,119.62,1.7,-2147483648,60,102,81.3,25.5,31,66834405
1516,2000,Technology,Hu Yangzhong,58,China,Hangzhou,Technology,Technology,China,,True,D,M,1965-03-06 00:00:00,Hu,Yangzhong,,4/4/2023 5:01,,,1965.0,3.0,6.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Manufacturing,Huang Dawen,63,Hong Kong,Hong Kong,Silicon,Manufacturing,Hong Kong,,True,D,M,1960-11-01 00:00:00,Huang,Dawen,,4/4/2023 5:01,,,1960.0,11.0,1.0,,,-2147483648,68,103,,,44,507454841
1516,2000,Media & Entertainment,Huang Qiaoling,65,China,Hangzhou,Amusement parks,Media & Entertainment,China,,True,U,M,1958-11-15 00:00:00,Huang,Qiaoling,,4/4/2023 5:01,,,1958.0,11.0,15.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Finance & Investments,Rajiv Jain,55,United States,Fort Lauderdale,Finance,Finance & Investments,United States,,True,N,M,1968-01-27 00:00:00,Jain,Rajiv,,4/4/2023 5:01,Florida,South,1968.0,1.0,27.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1516,2000,Sports,Michael Jordan,60,United States,Jupiter,"Charlotte Hornets, endorsements",Sports,United States,,True,U,M,1963-02-17 00:00:00,Jordan,Michael,Athlete,4/4/2023 5:01,Florida,South,1963.0,2.0,17.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1516,2000,Real Estate,Diane Kemper,78,United States,New York,Real estate,Real Estate,United States,,False,D,F,1945-07-21 00:00:00,Kemper,Diane,,4/4/2023 5:01,New York,Northeast,1945.0,7.0,21.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1516,2000,Technology,Shlomo Kramer,57,Israel,Tel Aviv,"Software, investments",Technology,Israel,,True,D,M,1966-03-14 00:00:00,Kramer,Shlomo,,4/4/2023 5:01,,,1966.0,3.0,14.0,108.15,0.8,-2147483648,64,105,82.8,23.1,26,9053300
1516,2000,Healthcare,Heikki Kyostila,77,Finland,Helsinki,Dental products,Healthcare,Finland,,True,U,M,1946-01-19 00:00:00,Kyostila,Heikki,,4/4/2023 5:01,,,1946.0,1.0,19.0,112.33,1.0,-2147483648,89,101,81.7,20.8,37,5520314
1516,2000,Technology,Martin Lau,50,Hong Kong,Hong Kong,E-commerce,Technology,Hong Kong,,True,D,M,1973-04-01 00:00:00,Lau,Martin,,4/4/2023 5:01,,,1973.0,4.0,1.0,,,-2147483648,68,103,,,44,507454841
1516,2000,Technology,Li Min,58,China,Fuzhou,Semiconductor,Technology,China,,True,D,M,1965-12-26 00:00:00,Li,Min,,4/4/2023 5:01,,,1965.0,12.0,26.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Technology,Liang Rubo,40,China,Beijing,TikTok,Technology,China,,True,D,M,1983-01-01 00:00:00,Liang,Rubo,,4/4/2023 5:01,,,1983.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Manufacturing,Liang Zhaoxian,58,China,Foshan,Appliances,Manufacturing,China,,False,D,M,1965-01-01 00:00:00,Liang,Zhaoxian,,4/4/2023 5:01,,,1965.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Energy,Lin Fanlian,62,China,Linyi,"Energy, real estate",Energy,China,,True,D,M,1961-06-01 00:00:00,Lin,Fanlian,,4/4/2023 5:01,,,1961.0,6.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Manufacturing,Aloke Lohia,65,Thailand,Bangkok,Petrochemicals,Manufacturing,India,,False,D,M,1958-11-27 00:00:00,Lohia,Aloke,,4/4/2023 5:01,,,1958.0,11.0,27.0,113.27,0.7,-2147483648,50,100,76.9,14.9,30,69625582
1516,2000,Real Estate,Bill Malhotra,74,Canada,Ottawa,Real estate,Real Estate,Canada,,True,U,M,1949-09-08 00:00:00,Malhotra,Bill,,4/4/2023 5:01,,,1949.0,9.0,8.0,116.76,1.9,-2147483648,69,101,81.9,12.8,25,36991981
1516,2000,Finance & Investments,Alexander Mamut,63,Israel,Tel Aviv,Investments,Finance & Investments,Russia,,True,D,M,1960-01-29 00:00:00,Mamut,Alexander,,4/4/2023 5:01,,,1960.0,1.0,29.0,108.15,0.8,-2147483648,64,105,82.8,23.1,26,9053300
1516,2000,Telecom,Craig McCaw,74,United States,Hunts Point,Telecom,Telecom,United States,,False,D,M,1949-08-11 00:00:00,McCaw,Craig,,4/4/2023 5:01,Washington,West,1949.0,8.0,11.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1516,2000,Manufacturing,Cunhui Nan,60,China,Wenzhou,Power equipment,Manufacturing,China,,True,D,M,1963-07-09 00:00:00,Nan,Cunhui,,4/4/2023 5:01,,,1963.0,7.0,9.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Service,Tengyun Nie & family,47,China,Shanghai,Logistics,Service,China,,True,D,M,1976-01-24 00:00:00,Nie,Tengyun,,4/4/2023 5:01,,,1976.0,1.0,24.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Finance & Investments,Oei Hong Leong,75,Singapore,Singapore,Investments,Finance & Investments,Singapore,,False,U,M,1948-03-21 00:00:00,Oei,Hong Leong,,4/4/2023 5:01,,,1948.0,3.0,21.0,114.41,0.6,-2147483648,85,101,83.1,13.1,21,5703569
1516,2000,Metals & Mining,Clive Palmer,69,Australia,Brisbane,Mining,Metals & Mining,Australia,,True,D,M,1954-03-26 00:00:00,Palmer,Clive,,4/4/2023 5:01,,,1954.0,3.0,26.0,119.8,1.6,-2147483648,114,101,82.7,23.0,48,25766605
1516,2000,Technology,Matthew Prince,48,United States,Park City,Cybersecurity,Technology,United States,,True,D,M,1975-01-01 00:00:00,Prince,Matthew,,4/4/2023 5:01,Utah,West,1975.0,1.0,1.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1516,2000,Service,Linda Pritzker,70,United States,Missoula,"Hotels, investments",Service,United States,,False,E,F,1953-09-14 00:00:00,Pritzker,Linda,,4/4/2023 5:01,Montana,West,1953.0,9.0,14.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1516,2000,Construction & Engineering,P.V. Krishna Reddy,54,India,Hyderabad,Infrastructure,Construction & Engineering,India,,True,U,M,1969-06-30 00:00:00,Reddy,P.V. Krishna,,4/4/2023 5:01,,,1969.0,6.0,30.0,180.44,7.7,-2147483648,29,113,69.4,11.2,50,1366417754
1516,2000,Metals & Mining,Bianca Rinehart,46,Australia,Brisbane,Mining,Metals & Mining,Australia,,False,D,F,1977-03-19 00:00:00,Rinehart,Bianca,,4/4/2023 5:01,,,1977.0,3.0,19.0,119.8,1.6,-2147483648,114,101,82.7,23.0,48,25766605
1516,2000,Metals & Mining,Ginia Rinehart,37,Australia,Sydney,Mining,Metals & Mining,Australia,,False,D,F,1986-09-06 00:00:00,Rinehart,Ginia,,4/4/2023 5:01,,,1986.0,9.0,6.0,119.8,1.6,-2147483648,114,101,82.7,23.0,48,25766605
1516,2000,Finance & Investments,T. Denny Sanford,88,United States,Sioux Falls,"Banking, credit cards",Finance & Investments,United States,,True,D,M,1935-12-23 00:00:00,Sanford,T. Denny,,4/4/2023 5:01,South Dakota,Midwest,1935.0,12.0,23.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1516,2000,Manufacturing,Bhadresh Shah,72,India,Ahmedabad,Engineering,Manufacturing,India,,True,U,M,1951-10-07 00:00:00,Shah,Bhadresh,,4/4/2023 5:01,,,1951.0,10.0,7.0,180.44,7.7,-2147483648,29,113,69.4,11.2,50,1366417754
1516,2000,Media & Entertainment,Zygmunt Solorz-Zak,67,Poland,Warsaw,TV broadcasting,Media & Entertainment,Poland,,True,D,M,1956-08-04 00:00:00,Solorz-Zak,Zygmunt,,4/4/2023 5:01,,,1956.0,8.0,4.0,114.11,2.2,-2147483648,68,100,77.6,17.4,41,37970874
1516,2000,Manufacturing,Michal Strnad,31,United States,,Defense Contracting,Manufacturing,Czech Republic,,False,N,M,1992-08-04 00:00:00,Strnad ,Michal,,4/4/2023 5:01,,,1992.0,8.0,4.0,,,-2147483648,89,102,,,37,328239523
1516,2000,Fashion & Retail,Sylvia Stroeher,68,Germany,Darmstadt,Cosmetics,Fashion & Retail,Germany,,False,E,F,1955-05-30 00:00:00,Stroeher,Sylvia,,4/4/2023 5:01,,,1955.0,5.0,30.0,112.85,1.4,-2147483648,71,104,80.9,11.5,49,83132799
1516,2000,Technology,Otto Toto Sugiri,70,Indonesia,Jakarta,Data centers,Technology,Indonesia,,True,D,M,1953-09-23 00:00:00,Sugiri,Otto Toto,,4/4/2023 5:01,,,1953.0,9.0,23.0,151.18,3.0,-2147483648,37,107,71.5,10.2,31,270203917
1516,2000,Sports,Larry Tanenbaum,78,Canada,Toronto,Sports,Sports,Canada,,True,N,M,1945-07-01 00:00:00,Tanenbaum,Larry,,4/4/2023 5:01,,,1945.0,7.0,1.0,116.76,1.9,-2147483648,69,101,81.9,12.8,25,36991981
1516,2000,Finance & Investments,Wichai Thongtang,76,Thailand,Bangkok,Investments,Finance & Investments,Thailand,,True,E,M,1947-01-01 00:00:00,Thongtang,Wichai,,4/4/2023 5:01,,,1947.0,1.0,1.0,113.27,0.7,-2147483648,50,100,76.9,14.9,30,69625582
1516,2000,Finance & Investments,Ion Tiriac,84,Romania,Bucharest,"Banking, insurance",Finance & Investments,Romania,,True,U,M,1939-05-09 00:00:00,Tiriac,Ion,,4/4/2023 5:01,,,1939.0,5.0,9.0,123.78,3.8,-2147483648,50,86,75.4,14.6,20,19356544
1516,2000,Metals & Mining,Hope Welker,38,United States,New York,Mining,Metals & Mining,Australia,,False,D,F,1985-08-13 00:00:00,Welker,Hope,,4/4/2023 5:01,New York,Northeast,1985.0,8.0,13.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1516,2000,Manufacturing,William Young,82,United States,Ypsilanti,Plastics,Manufacturing,United States,,True,D,M,1941-01-01 00:00:00,Young,William,,4/4/2023 5:01,Michigan,Midwest,1941.0,1.0,1.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1516,2000,Fashion & Retail,Ales Zavoral,47,United States,,E-commerce,Fashion & Retail,Czech Republic,,True,N,M,1976-10-24 00:00:00,Zavoral,Ales,,4/4/2023 5:01,,,1976.0,10.0,24.0,,,-2147483648,89,102,,,37,328239523
1516,2000,Technology,Zhang Fan,58,China,Shenzhen,Touch screens,Technology,China,,True,D,M,1965-12-29 00:00:00,Zhang,Fan,,4/4/2023 5:01,,,1965.0,12.0,29.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Technology,Shilong Zhang & family,57,China,Beijing,Semiconductor,Technology,China,,True,D,M,1966-01-01 00:00:00,Zhang,Shilong,,4/4/2023 5:01,,,1966.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Manufacturing,Zhang Wanzhen,74,China,Chaozhou,Electronics components,Manufacturing,China,,True,D,M,1949-12-01 00:00:00,Zhang,Wanzhen,,4/4/2023 5:01,,,1949.0,12.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Technology,Hongfei Zhao,49,China,Beijing,Software,Technology,China,,True,D,M,1974-06-01 00:00:00,Zhao,Hongfei,,4/4/2023 5:01,,,1974.0,6.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Energy,Zhou Jian,47,China,Shenzhen,Solar energy equipment,Energy,China,,True,D,M,1976-07-01 00:00:00,Zhou,Jian,,4/4/2023 5:01,,,1976.0,7.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1516,2000,Healthcare,Zhu Yiwen & family,59,China,Shanghai,Healthcare,Healthcare,China,,True,U,M,1964-01-01 00:00:00,Zhu,Yiwen,,4/4/2023 5:01,,,1964.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
1575,1900,Diversified,Roberto Angelini Rossi,75,Chile,Santiago,"Forestry, mining",Diversified,Chile,,False,U,M,1948-07-30 00:00:00,Angelini Rossi,Roberto,,4/4/2023 5:01,,,1948.0,7.0,30.0,131.91,2.6,-2147483648,89,102,80.0,18.2,34,18952038
1575,1900,Energy,Mika Anttonen,57,Finland,Helsinki,Oil & gas,Energy,Finland,,True,U,M,1966-12-18 00:00:00,Anttonen,Mika,,4/4/2023 5:01,,,1966.0,12.0,18.0,112.33,1.0,-2147483648,89,101,81.7,20.8,37,5520314
1575,1900,Sports,David Blitzer,54,United States,New York,Sports,Sports,United States,,True,N,M,1969-09-07 00:00:00,Blitzer,David,,4/4/2023 5:01,New York,Northeast,1969.0,9.0,7.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
1575,1900,Finance & Investments,Julio Bozano,87,Brazil,Rio de Janeiro,Banking,Finance & Investments,Brazil,,True,D,M,1936-02-01 00:00:00,Bozano,Julio,,4/4/2023 5:01,,,1936.0,2.0,1.0,167.4,3.7,-2147483648,52,116,75.7,14.2,66,212559417
1575,1900,Energy,Nikolai Buinov,56,Russia,Irkutsk,"Oil, gas",Energy,Russia,,True,U,M,1967-07-09 00:00:00,Buinov,Nikolai,,4/4/2023 5:01,,,1967.0,7.0,9.0,180.75,4.5,-2147483648,82,103,72.7,11.4,47,144373535
1575,1900,Fashion & Retail,Nicola Bulgari,82,Italy,Rome,Luxury goods,Fashion & Retail,Italy,,False,E,M,1941-01-16 00:00:00,Bulgari,Nicola,,4/4/2023 5:01,,,1941.0,1.0,16.0,110.62,0.6,-2147483648,62,102,82.9,24.3,60,60297396
1575,1900,Fashion & Retail,"Howard Butt, III. & family",71,United States,San Antonio,Supermarkets,Fashion & Retail,United States,,False,N,M,1952-04-04 00:00:00,Butt,Howard,,4/4/2023 5:01,Texas,South,1952.0,4.0,4.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
